14:32:13 23-07-2019,88
14:32:13 23-07-2019,14
14:32:13 23-07-2019,88
14:32:13 23-07-2019,88
14:32:14 23-07-2019,14
14:32:14 23-07-2019,82
14:32:14 23-07-2019,151
14:32:14 23-07-2019,120
14:32:14 23-07-2019,120
14:32:15 23-07-2019,284
14:32:15 23-07-2019,284
14:32:15 23-07-2019,284
14:32:15 23-07-2019,284
14:32:15 23-07-2019,225
14:32:16 23-07-2019,225
14:32:16 23-07-2019,284
14:32:16 23-07-2019,225
14:32:17 23-07-2019,14
14:32:17 23-07-2019,14
14:32:17 23-07-2019,14
14:32:18 23-07-2019,88
14:32:18 23-07-2019,45
14:32:18 23-07-2019,14
14:32:18 23-07-2019,88
14:32:18 23-07-2019,88
14:32:19 23-07-2019,88
14:32:19 23-07-2019,88
14:32:19 23-07-2019,88
14:32:19 23-07-2019,88
14:32:19 23-07-2019,14
14:32:20 23-07-2019,14
14:32:20 23-07-2019,14
14:32:20 23-07-2019,88
14:32:21 23-07-2019,30
14:32:21 23-07-2019,14
14:32:21 23-07-2019,14
14:32:21 23-07-2019,14
14:32:21 23-07-2019,14
14:32:22 23-07-2019,88
14:32:22 23-07-2019,88
14:32:22 23-07-2019,178
14:32:22 23-07-2019,284
14:32:23 23-07-2019,284
14:32:23 23-07-2019,358
14:32:23 23-07-2019,178
14:32:24 23-07-2019,88
14:32:24 23-07-2019,241
14:32:24 23-07-2019,14
14:32:24 23-07-2019,88
14:32:24 23-07-2019,151
14:32:25 23-07-2019,14
14:32:25 23-07-2019,88
14:32:25 23-07-2019,30
